__fact_key__,institution,period,publisher,journal_full_title,issn,doi,is_hybrid,country,euro
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,The Laryngoscope,0023-852X,10.1002/lary.29499,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,JDDG Journal der Deutschen Dermatologischen Gesellschaft,1610-0379,10.1111/ddg.14492,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,JDDG Journal der Deutschen Dermatologischen Gesellschaft,1610-0379,10.1111/ddg.14491,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Clinical & Experimental Allergy,0954-7894,10.1111/cea.13854,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Pacing and Clinical Electrophysiology,0147-8389,10.1111/pace.14205,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,JDDG Journal der Deutschen Dermatologischen Gesellschaft,1610-0379,10.1111/ddg.14507,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,JDDG Journal der Deutschen Dermatologischen Gesellschaft,1610-0379,10.1111/ddg.14508,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,European Journal of Immunology,0014-2980,10.1002/eji.202149173,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,European Journal of Neurology,1351-5101,10.1111/ene.14801,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Arthritis & Rheumatology,2326-5191,10.1002/art.41735,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Clinical and Experimental Neuroimmunology,1759-1961,10.1111/cen3.12637,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Pharmaceutical Statistics,1539-1604,10.1002/pst.2122,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,JDDG Journal der Deutschen Dermatologischen Gesellschaft,1610-0379,10.1111/ddg.14522,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Anaesthesia,0003-2409,10.1111/anae.15469,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Movement Disorders,0885-3185,10.1002/mds.28607,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Vox Sanguinis,0042-9007,10.1111/vox.13105,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,British Journal of Dermatology,0007-0963,10.1111/bjd.19836,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Clinical & Experimental Allergy,0954-7894,10.1111/cea.13867,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Cancer,0008-543X,10.1002/cncr.33562,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,The Oncologist,1083-7159,10.1002/onco.13774,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Allergy,0105-4538,10.1111/all.14827,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Allergy,0105-4538,10.1111/all.14844,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Allergy,0105-4538,10.1111/all.14851,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Immunology and Cell Biology,0818-9641,10.1111/imcb.12457,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Transplant International,0934-0874,10.1111/tri.13881,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Acta Obstetricia et Gynecologica Scandinavica,0001-6349,10.1111/aogs.14085,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,European Journal of Heart Failure,1388-9842,10.1002/ejhf.2194,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Acta Neurologica Scandinavica,0001-6314,10.1111/ane.13446,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Liver International,1478-3223,10.1111/liv.14899,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Journal of Bone and Mineral Research,0884-0431,10.1002/jbmr.4322,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Allergy,0105-4538,10.1111/all.14890,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Movement Disorders Clinical Practice,2330-1619,10.1002/mdc3.13236,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Journal of Sleep Research,0962-1105,10.1111/jsr.13394,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,The FASEB Journal,0892-6638,10.1096/fj.202002658rr,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,European Journal of Neurology,1351-5101,10.1111/ene.14902,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Neuropathology and Applied Neurobiology,0305-1846,10.1111/nan.12731,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Neuropathology and Applied Neurobiology,0305-1846,10.1111/nan.12730,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Diabetes/Metabolism Research and Reviews,1520-7552,10.1002/dmrr.3457,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,JDDG Journal der Deutschen Dermatologischen Gesellschaft,1610-0379,10.1111/ddg.14565,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Hepatology,0270-9139,10.1002/hep.31895,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Indoor Air,0905-6947,10.1111/ina.12860,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,European Journal of Immunology,0014-2980,10.1002/eji.202149179,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Acta Neurologica Scandinavica,0001-6314,10.1111/ane.13479,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,European Eating Disorders Review,1072-4133,10.1002/erv.2847,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Statistics in Medicine,0277-6715,10.1002/sim.9092,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Neuropathology and Applied Neurobiology,0305-1846,10.1111/nan.12741,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,JDDG Journal der Deutschen Dermatologischen Gesellschaft,1610-0379,10.1111/ddg.14579,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Magnetic Resonance in Medicine,0740-3194,10.1002/mrm.28898,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Journal of Periodontal Research,0022-3484,10.1111/jre.12913,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Dentomaxillofacial Radiology,0250-832X,10.1259/dmfr.20210168,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,JDDG Journal der Deutschen Dermatologischen Gesellschaft,1610-0379,10.1111/ddg.14585,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Journal of Magnetic Resonance Imaging,1053-1807,10.1002/jmri.27804,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Clinical & Experimental Immunology,0009-9104,10.1111/cei.13641,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,European Journal of Heart Failure,1388-9842,10.1002/ejhf.2279,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Psycho-Oncology,1057-9249,10.1002/pon.5752,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Journal of Magnetic Resonance Imaging,1053-1807,10.1002/jmri.27833,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,European Journal of Heart Failure,1388-9842,10.1002/ejhf.2210,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Clinical Psychology & Psychotherapy,1063-3995,10.1002/cpp.2649,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Epilepsia,0013-9580,10.1111/epi.17017,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Academic Emergency Medicine,1069-6563,10.1111/acem.14349,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Transplant Infectious Disease,1398-2273,10.1111/tid.13696,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,International Journal of Cancer,0020-7136,10.1002/ijc.33747,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Addiction,0965-2140,10.1111/add.15651,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Transplant International,0934-0874,10.1111/tri.13982,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Journal of Pineal Research,0742-3098,10.1111/jpi.12759,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,JDDG Journal der Deutschen Dermatologischen Gesellschaft,1610-0379,10.1111/ddg.14617,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Addiction Biology,1355-6215,10.1111/adb.13091,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Drug and Alcohol Review,0959-5236,10.1111/dar.13377,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Transboundary and Emerging Diseases,1865-1674,10.1111/tbed.14266,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,European Journal of Neurology,1351-5101,10.1111/ene.15064,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Developmental Science,1363-755X,10.1111/desc.13167,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Drug Testing and Analysis,1942-7603,10.1002/dta.3150,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Wiley-Blackwell,Journal of Clinical Periodontology,0303-6979,10.1111/jcpe.13538,TRUE,DEU,2573.16
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",1590-1262,10.1007/s40519-021-01142-3,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Journal of Nephrology,1121-8428,10.1007/s40620-021-00990-7,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Skeletal Radiology,0364-2348,10.1007/s00256-021-03740-9,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,European Child & Adolescent Psychiatry,1018-8827,10.1007/s00787-021-01739-0,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,EPMA Journal,1878-5077,10.1007/s13167-021-00236-3,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,The International Journal of Cardiovascular Imaging,1569-5794,10.1007/s10554-021-02195-2,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,International Ophthalmology,0165-5701,10.1007/s10792-021-01763-8,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Drugs & Aging,1170-229X,10.1007/s40266-021-00839-5,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Genetics in Medicine,1098-3600,10.1038/s41436-021-01127-8,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,European Journal of Nutrition,1436-6207,10.1007/s00394-021-02518-y,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Child's Nervous System,0256-7040,10.1007/s00381-021-05105-y,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz,1436-9990,10.1007/s00103-021-03305-0,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Clinical Oral Investigations,1432-6981,10.1007/s00784-021-03867-y,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Infection,0300-8126,10.1007/s15010-021-01594-w,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,International Ophthalmology,0165-5701,10.1007/s10792-020-01683-z,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Clinical Oral Investigations,1432-6981,10.1007/s00784-021-03863-2,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Journal of Cancer Research and Clinical Oncology,0171-5216,10.1007/s00432-021-03594-7,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Journal of Clinical Monitoring and Computing,1387-1307,10.1007/s10877-021-00689-x,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Infection,0300-8126,10.1007/s15010-021-01606-9,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,European Journal of Human Genetics,1018-4813,10.1038/s41431-021-00846-5,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Acta Neuropathologica,0001-6322,10.1007/s00401-021-02300-8,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Clinical Oral Investigations,1432-6981,10.1007/s00784-021-03884-x,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,European Radiology,0938-7994,10.1007/s00330-021-07887-w,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,"Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie",0944-2502,10.1007/s40664-021-00429-7,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,European Radiology,0938-7994,10.1007/s00330-021-07928-4,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Journal of Neurology,0340-5354,10.1007/s00415-021-10527-4,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Journal of Orofacial Orthopedics / Fortschritte der Kieferorthopädie,1434-5293,10.1007/s00056-021-00292-4,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Allergo Journal International,2197-0378,10.1007/s40629-021-00165-7,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Acta Neuropathologica,0001-6322,10.1007/s00401-021-02305-3,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Zeitschrift für Rheumatologie,0340-1855,10.1007/s00393-021-01001-7,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,"Knee Surgery, Sports Traumatology, Arthroscopy",0942-2056,10.1007/s00167-021-06555-2,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,European Radiology,0938-7994,10.1007/s00330-021-07967-x,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,European Journal of Pediatrics,0340-6199,10.1007/s00431-021-04069-0,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Clinical Journal of Gastroenterology,1865-7257,10.1007/s12328-021-01397-4,TRUE,DEU,1333.18
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2021,Springer Nature,Journal of Autism and Developmental Disorders,0162-3257,10.1007/s10803-021-05008-6,TRUE,DEU,1333.18
